-0.0068428647	-0.011303271	0.014179513	0.0329945	-0.010249305	-0.024869842	-0.034418	-0.060369674	-0.017138924	0.021624291	-0.03916505	0.03378776	-0.001175415	0.060164038	0.012991038	-0.011663508
0.0625987	-0.056373503	-0.069553174	0.116885684	-0.07027581	-0.1012705	-0.060727343	-0.12280389	-0.033649653	0.10116091	0.095277786	0.06042763	-0.04755939	0.111123465	-0.068763524	-0.09980539
0.16204609	-0.15640463	-0.14538833	0.1268575	-0.10615418	-0.0944209	-0.13681976	-0.15466665	-0.020266475	0.17117162	0.07232003	0.08839622	-0.11682794	0.15019181	-0.15767854	-0.1858312
-0.40725282	0.54541373	0.36566055	-0.41862786	0.4629836	0.3345921	0.31569836	0.4676611	0.31218377	-0.58111423	-0.30888718	0.21660063	-0.2443195	-0.47048277	0.41392565	0.4842238
-0.024943957	0.021696882	0.017281722	-0.01355543	0.07240386	0.008292324	-0.0007521596	0.0033700997	0.010826005	-0.039940033	-0.014300534	0.054878857	-0.05482177	-0.056872495	0.02340694	-0.00055128004
0.063240685	-0.029871358	-0.025778707	0.040590513	-0.037687574	-0.12713817	-0.08487631	-0.053052187	-0.011425063	0.08939485	0.03986449	-0.051056247	0.0066887625	0.071251236	-0.030329125	-0.0580549
-0.323623	0.45530957	0.33312806	-0.38304228	0.47392902	0.36853486	0.34856898	0.41236058	0.31206378	-0.4702687	-0.30998048	0.29888585	-0.25163108	-0.48425734	0.45504895	0.4194035
0.08716938	-0.047601093	-0.030932296	0.08625544	-0.03707773	-0.032685492	-0.063928455	-0.08952169	-0.0342054	0.023917377	0.0009686649	0.015572515	-0.017995339	0.029795637	-0.063495375	-0.06767686
-0.244175	0.37739658	0.28134832	-0.40096205	0.31475163	0.23548518	0.31653985	0.3715669	0.2960573	-0.3877072	-0.24283022	0.25552085	-0.2139483	-0.44398832	0.32292208	0.40048525
0.018769033	0.033219162	0.00085132115	-0.014980018	0.0077361665	-0.016093116	0.039672285	0.025560744	0.03127786	-0.03223416	-0.054988116	0.05670168	0.019116709	0.03813349	-0.0050264616	-0.05187164
-0.33097023	0.42498904	0.3412797	-0.42445347	0.39682913	0.40991443	0.3086366	0.46079898	0.29091725	-0.5349497	-0.35372767	0.2764304	-0.28266695	-0.46482992	0.42342728	0.43081543
0.08389453	-0.13438755	-0.050477076	0.0861499	-0.036730357	-0.08121332	-0.08580474	-0.106885776	-0.07610229	0.06928578	0.09793364	0.03322811	0.028735405	0.12693284	-0.073419616	-0.058347188
-0.21044818	0.30507275	0.20715368	-0.24258697	0.23148365	0.22642346	0.15066034	0.31518218	0.16228583	-0.28547597	-0.1514189	0.06889751	-0.05900139	-0.28871253	0.23220555	0.27502164
0.21327287	-0.34266758	-0.2841718	0.34643257	-0.31905112	-0.3489726	-0.2711754	-0.38766572	-0.21393867	0.35943806	0.20035855	-0.113534525	0.10554562	0.29777157	-0.30639163	-0.3070463
0.07551742	-0.011000486	-0.015554071	0.010997382	0.016500501	-0.09409005	-0.017536085	-0.016717274	-0.06162311	0.043943767	0.016057808	-0.060293972	0.009503901	0.056519546	0.0071944743	0.004267489
-0.0066868304	0.048717827	0.042053994	0.015858535	-0.027732182	0.015116723	0.013736536	-0.0588089	-0.026433958	0.049622502	-0.0015744553	0.06210789	-0.0065820436	-0.046493616	-0.028238423	0.034143835
0.02827413	-0.081435844	-0.06173965	0.07678791	-0.051479254	-0.15484725	-0.046687357	-0.09835058	-0.049100857	0.028690217	0.039141886	-0.03392356	0.0063276556	0.02360336	-0.11574834	-0.017433953
0.015479707	0.11595472	0.05929937	-0.075641245	0.09566306	-0.039409388	0.052507993	0.0709617	0.08099367	-0.09688194	-0.05286259	0.0015435667	-0.038254395	-0.06606915	0.041842807	0.05769394
0.0032025264	-0.0029076242	0.021716058	0.0167314	-0.0061764363	-0.013257355	0.06631	0.010624609	0.036333956	0.080780275	-0.031220285	0.12529017	-0.1327809	-0.005452131	0.059261333	-0.05878083
-0.22210191	0.24770756	0.2930952	-0.29201746	0.24186099	0.2111929	0.19955386	0.2659598	0.22869226	-0.28129286	-0.23496039	0.111671075	-0.09937335	-0.25729984	0.3155525	0.25349015
-0.07238615	0.05437925	0.10108039	-0.093769416	0.07293619	0.15713698	0.091940455	0.13350299	0.08484423	-0.015760062	-0.12175421	0.055939768	-0.062406845	-0.113991	0.115636356	0.10325216
-0.026061023	0.0104493145	-0.00019001786	-0.0047369543	-0.060592063	0.0010459535	-0.070276454	0.012127505	-0.022516383	0.00993582	0.017572341	0.053505786	-0.056055177	0.05215749	-0.025345236	-0.038121264
0.003145247	-0.050581384	-0.030901851	0.022753594	-0.07563566	-0.029190361	-0.019353824	-0.03443291	0.030280586	0.05956361	0.010361446	0.035969596	-0.057639744	0.10395918	-0.08120471	-0.10323188
0.024062382	-0.0039090067	0.0012717138	0.0276012	-0.010511276	0.04443525	0.025697414	-0.03535478	0.036496893	0.05313482	0.023222364	0.06934815	-0.09975417	0.05262068	0.006949924	-0.069170445
-0.0010211209	0.08470853	0.04207571	-0.07641072	0.049348854	0.00787854	0.083693765	-0.017387094	0.030463358	-0.013370061	-0.0058807586	0.11623767	-0.093424864	-0.029185425	0.04280679	-0.007180185
-0.27304438	0.42824534	0.27737656	-0.32755414	0.3887869	0.25169846	0.3011639	0.32283425	0.28049543	-0.36867884	-0.3065254	0.28057066	-0.25364798	-0.3864051	0.40265977	0.38281524
-0.05070444	0.04344974	0.063297585	-0.0985452	0.07397812	0.119359985	0.0902949	0.024136389	0.07784371	-0.0072647785	-0.039448094	0.14488126	-0.087031536	-0.049793575	0.10024317	0.09711757
0.10876083	-0.053651493	-0.06975484	0.114466034	-0.054801192	-0.114819266	-0.049051415	-0.081751026	-0.11262273	0.12464182	0.063073725	-0.099917606	0.16520129	0.13374655	-0.14598358	-0.082884274
0.19533435	-0.2287883	-0.17288448	0.235151	-0.15873002	-0.21511845	-0.1658877	-0.16722113	-0.18807583	0.2220358	0.20978396	-0.16711627	0.22575532	0.17585115	-0.17785414	-0.21566723
-0.25417024	0.31295103	0.26211503	-0.33633792	0.3163721	0.24123745	0.25104108	0.31452352	0.16784096	-0.34323397	-0.20994635	0.12678015	-0.111558914	-0.31047028	0.23987198	0.35166407
-0.37167802	0.40260664	0.41482863	-0.41834542	0.4317535	0.37177694	0.31926844	0.46581987	0.3248921	-0.41391465	-0.35603294	0.2176105	-0.22526808	-0.4718683	0.44027877	0.4428241
0.020481143	0.059489183	0.080591746	-0.024511838	0.07154362	-0.05062183	0.055176508	0.043993607	0.07541439	-0.06293179	-0.07581907	-0.059381656	-0.022077575	-0.13453747	0.020435184	0.10561957
-0.36466926	0.32258525	0.3295975	-0.3875231	0.3368733	0.380105	0.29011482	0.3758738	0.3330304	-0.38117084	-0.32207134	0.34435856	-0.30712014	-0.39212117	0.39272308	0.32448497
0.07778739	-0.056215998	0.02947742	0.023518318	0.002368682	0.013771273	-0.05452247	-0.036876213	-0.050558183	0.08575445	0.026377093	-0.07885977	0.09747074	0.058706228	-0.07192642	-0.070321366
0.056541298	-0.10204982	-0.15228763	0.13951766	-0.10186889	-0.11363124	-0.062694035	-0.16114144	-0.0032684621	0.1603794	0.057224512	-0.00069248455	-0.065175205	0.15868929	-0.09477146	-0.11055152
-0.0997388	0.09199888	0.10495875	-0.07867919	0.093425654	0.09380272	0.08526407	0.12951411	0.108172335	-0.06302182	-0.08291687	0.00889623	-0.02813771	-0.08525234	0.09065951	0.06523696
-0.052372295	0.047353018	0.03344154	-0.027535614	0.06366602	0.09568888	0.08244213	0.03548417	0.03951159	-0.043132115	-0.08547235	0.11822247	-0.10849278	-0.0979779	0.07078638	0.10009603
0.102480896	-0.07458645	-0.058403622	0.059318583	-0.04728247	-0.073024504	-0.05211915	-0.054655574	-0.0659661	0.10405831	0.054186806	-0.030202754	0.016344907	0.040814444	-0.081626214	-0.07409882
0.24869078	-0.20110068	-0.26243782	0.2468839	-0.21588142	-0.25243077	-0.23650423	-0.2878444	-0.14109172	0.26797122	0.19290961	-0.11272632	0.08239865	0.25892943	-0.24467166	-0.26618895
-0.033322692	-0.00022230638	0.0711325	-0.055124972	0.059796266	0.01647605	0.009688798	0.055569045	0.060276344	-0.035757508	-0.027045272	0.07889109	-0.11791383	-0.06193604	0.048688438	0.05532745
-0.11419208	0.07955517	0.07134127	-0.056495126	0.06469789	0.09651202	0.13061163	0.059341844	0.09086606	-0.0224689	-0.090547174	0.050713733	-0.07771328	-0.028730273	0.071826704	0.07699576
0.13723253	-0.1730585	-0.14241922	0.20341194	-0.19130893	-0.18995433	-0.13182725	-0.16593611	-0.15975013	0.18869622	0.13872734	-0.12537175	0.10558152	0.2267144	-0.21056081	-0.21988207
0.19632477	-0.17553715	-0.17369251	0.16165113	-0.24281104	-0.15031046	-0.15824808	-0.17963584	-0.12586445	0.24637061	0.18629853	-0.11413968	0.044312987	0.19407475	-0.25141406	-0.26630893
0.45122746	-0.5067537	-0.44121614	0.49372193	-0.4489392	-0.4741389	-0.4409271	-0.466643	-0.31955162	0.47315618	0.41171992	-0.28423065	0.25147107	0.48133385	-0.43571895	-0.43871504
0.0003287868	-0.0005182815	0.07526558	0.016987538	0.01990347	0.0005119431	0.016966226	0.06583759	0.08957992	-0.03278291	-0.05999891	0.0912282	-0.028334994	-0.017005363	0.03660778	0.0046299086
-0.1625656	0.23996961	0.26352382	-0.2398169	0.28649774	0.29428667	0.21024394	0.28364506	0.14481767	-0.34382617	-0.21944097	0.109289	-0.08764972	-0.34283635	0.29105857	0.25727254
0.023330575	0.005138087	-0.030444095	-0.052398764	0.025194773	-0.021974685	-0.00458063	0.062304705	-0.0021587824	0.044125877	0.0029277033	-0.09127426	0.10861384	0.019356411	0.066010945	-0.009189925
0.7764508	-0.8507363	-0.7508959	0.84039116	-0.8101969	-0.9082171	-0.7940499	-0.9062501	-0.6054782	0.8411829	0.70720285	-0.3920648	0.3355926	0.86424834	-0.86365396	-0.8957624
